cell,core
BaselTMA_SP41_135_X8Y5_1128,BaselTMA_SP41_135_X8Y5
BaselTMA_SP41_14_X1Y8_674,BaselTMA_SP41_14_X1Y8
BaselTMA_SP41_186_X5Y4_925,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_191_X15Y7_1983,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_206_X1Y2_2274,BaselTMA_SP41_206_X1Y2
BaselTMA_SP41_112_X5Y8_2056,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_117_X13Y3_1508,BaselTMA_SP41_117_X13Y3
BaselTMA_SP41_166_X15Y4_2814,BaselTMA_SP41_166_X15Y4
BaselTMA_SP41_135_X8Y5_2969,BaselTMA_SP41_135_X8Y5
BaselTMA_SP41_133_X3Y6_3893,BaselTMA_SP41_133_X3Y6
BaselTMA_SP41_166_X15Y4_1889,BaselTMA_SP41_166_X15Y4
BaselTMA_SP41_191_X15Y7_4408,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_114_X13Y4_830,BaselTMA_SP41_114_X13Y4
BaselTMA_SP41_206_X1Y2_423,BaselTMA_SP41_206_X1Y2
BaselTMA_SP41_211_X4Y6_1885,BaselTMA_SP41_211_X4Y6
BaselTMA_SP41_112_X5Y8_2778,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_134_X3Y8_4,BaselTMA_SP41_134_X3Y8
BaselTMA_SP41_141_X11Y2_1502,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_100_X15Y5_1407,BaselTMA_SP41_100_X15Y5
BaselTMA_SP41_153_X7Y5_1050,BaselTMA_SP41_153_X7Y5
BaselTMA_SP41_11_X13Y7_1875,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_106_X2Y9_1664,BaselTMA_SP41_106_X2Y9
BaselTMA_SP41_112_X5Y8_2818,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_18_X13Y5_1836,BaselTMA_SP41_18_X13Y5
BaselTMA_SP41_100_X15Y5_683,BaselTMA_SP41_100_X15Y5
BaselTMA_SP41_166_X15Y4_2559,BaselTMA_SP41_166_X15Y4
BaselTMA_SP41_186_X5Y4_394,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_11_X13Y7_2291,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_177_X16Y5_2669,BaselTMA_SP41_177_X16Y5
BaselTMA_SP41_186_X5Y4_2248,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_101_X10Y8_1978,BaselTMA_SP41_101_X10Y8
BaselTMA_SP41_191_X15Y7_1335,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_112_X5Y8_2867,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_191_X15Y7_3490,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_11_X13Y7_1047,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_112_X5Y8_2249,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_100_X15Y5_2185,BaselTMA_SP41_100_X15Y5
BaselTMA_SP41_117_X13Y3_2873,BaselTMA_SP41_117_X13Y3
BaselTMA_SP41_133_X3Y6_3330,BaselTMA_SP41_133_X3Y6
BaselTMA_SP41_117_X13Y3_1007,BaselTMA_SP41_117_X13Y3
BaselTMA_SP41_159_X12Y4_2080,BaselTMA_SP41_159_X12Y4
BaselTMA_SP41_191_X15Y7_2435,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_186_X5Y4_830,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_101_X10Y8_145,BaselTMA_SP41_101_X10Y8
BaselTMA_SP41_141_X11Y2_2460,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_141_X11Y2_945,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_117_X13Y3_4557,BaselTMA_SP41_117_X13Y3
BaselTMA_SP41_133_X3Y6_3090,BaselTMA_SP41_133_X3Y6
BaselTMA_SP41_135_X8Y5_1891,BaselTMA_SP41_135_X8Y5
BaselTMA_SP41_112_X5Y8_157,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_114_X13Y4_1041,BaselTMA_SP41_114_X13Y4
BaselTMA_SP41_186_X5Y4_2201,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_203_X8Y8_2272,BaselTMA_SP41_203_X8Y8
BaselTMA_SP41_206_X1Y2_1593,BaselTMA_SP41_206_X1Y2
BaselTMA_SP41_166_X15Y4_100,BaselTMA_SP41_166_X15Y4
BaselTMA_SP41_159_X12Y4_710,BaselTMA_SP41_159_X12Y4
BaselTMA_SP41_206_X2Y2_1179,BaselTMA_SP41_206_X2Y2
BaselTMA_SP41_11_X13Y7_3718,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_14_X1Y8_3195,BaselTMA_SP41_14_X1Y8
BaselTMA_SP41_191_X15Y7_192,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_159_X12Y4_2189,BaselTMA_SP41_159_X12Y4
BaselTMA_SP41_104_X8Y4_175_1264,BaselTMA_SP41_104_X8Y4_175
BaselTMA_SP41_11_X13Y7_2245,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_186_X6Y4_1387,BaselTMA_SP41_186_X6Y4
BaselTMA_SP41_159_X12Y4_2346,BaselTMA_SP41_159_X12Y4
BaselTMA_SP41_11_X13Y7_3545,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_133_X3Y6_513,BaselTMA_SP41_133_X3Y6
BaselTMA_SP41_14_X1Y8_1518,BaselTMA_SP41_14_X1Y8
BaselTMA_SP41_133_X3Y6_913,BaselTMA_SP41_133_X3Y6
BaselTMA_SP41_135_X8Y5_3372,BaselTMA_SP41_135_X8Y5
BaselTMA_SP41_112_X5Y8_214,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_100_X15Y5_3524,BaselTMA_SP41_100_X15Y5
BaselTMA_SP41_126_X14Y7_1526,BaselTMA_SP41_126_X14Y7
BaselTMA_SP41_112_X5Y8_1045,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_11_X13Y7_4044,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_104_X8Y4_233_1126,BaselTMA_SP41_104_X8Y4_233
BaselTMA_SP41_141_X11Y2_3943,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_186_X6Y4_774,BaselTMA_SP41_186_X6Y4
BaselTMA_SP41_191_X15Y7_423,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_159_X12Y4_659,BaselTMA_SP41_159_X12Y4
BaselTMA_SP41_186_X6Y4_834,BaselTMA_SP41_186_X6Y4
BaselTMA_SP41_159_X11Y4_229,BaselTMA_SP41_159_X11Y4
BaselTMA_SP41_191_X15Y7_3107,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_101_X10Y8_1555,BaselTMA_SP41_101_X10Y8
BaselTMA_SP41_104_X8Y4_175_359,BaselTMA_SP41_104_X8Y4_175
BaselTMA_SP41_117_X13Y3_16,BaselTMA_SP41_117_X13Y3
BaselTMA_SP41_117_X13Y3_15,BaselTMA_SP41_117_X13Y3
BaselTMA_SP41_11_X13Y7_3170,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_191_X15Y7_2390,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_100_X15Y5_3492,BaselTMA_SP41_100_X15Y5
BaselTMA_SP41_112_X5Y8_1373,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_11_X13Y7_1435,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_191_X15Y7_1785,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_186_X5Y4_4381,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_141_X11Y2_2885,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_129_X7Y8_1518,BaselTMA_SP41_129_X7Y8
BaselTMA_SP41_106_X2Y9_1407,BaselTMA_SP41_106_X2Y9
BaselTMA_SP41_159_X12Y4_2475,BaselTMA_SP41_159_X12Y4
BaselTMA_SP41_104_X7Y4_77,BaselTMA_SP41_104_X7Y4
BaselTMA_SP41_11_X13Y7_3230,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_106_X2Y9_2269,BaselTMA_SP41_106_X2Y9
BaselTMA_SP41_186_X5Y4_362,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_191_X15Y7_15,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_104_X8Y4_175_37,BaselTMA_SP41_104_X8Y4_175
BaselTMA_SP41_11_X13Y7_565,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_177_X16Y5_1124,BaselTMA_SP41_177_X16Y5
BaselTMA_SP41_211_X4Y6_1982,BaselTMA_SP41_211_X4Y6
BaselTMA_SP41_114_X13Y4_207,BaselTMA_SP41_114_X13Y4
BaselTMA_SP41_20_X12Y5_78,BaselTMA_SP41_20_X12Y5
BaselTMA_SP41_133_X3Y6_2574,BaselTMA_SP41_133_X3Y6
BaselTMA_SP41_141_X11Y2_3198,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_141_X11Y2_1559,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_211_X4Y6_1205,BaselTMA_SP41_211_X4Y6
BaselTMA_SP41_191_X15Y7_3718,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_11_X13Y7_3429,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_166_X15Y4_2416,BaselTMA_SP41_166_X15Y4
BaselTMA_SP41_206_X1Y2_1525,BaselTMA_SP41_206_X1Y2
BaselTMA_SP41_186_X5Y4_2861,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_186_X6Y4_1796,BaselTMA_SP41_186_X6Y4
BaselTMA_SP41_114_X13Y4_1490,BaselTMA_SP41_114_X13Y4
BaselTMA_SP41_114_X13Y4_2387,BaselTMA_SP41_114_X13Y4
BaselTMA_SP41_159_X12Y4_1018,BaselTMA_SP41_159_X12Y4
BaselTMA_SP41_117_X13Y3_801,BaselTMA_SP41_117_X13Y3
BaselTMA_SP41_203_X8Y8_337,BaselTMA_SP41_203_X8Y8
BaselTMA_SP41_101_X10Y8_3100,BaselTMA_SP41_101_X10Y8
BaselTMA_SP41_186_X5Y4_3048,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_100_X15Y5_757,BaselTMA_SP41_100_X15Y5
BaselTMA_SP41_126_X14Y7_555,BaselTMA_SP41_126_X14Y7
BaselTMA_SP41_206_X2Y2_1094,BaselTMA_SP41_206_X2Y2
BaselTMA_SP41_206_X1Y2_382,BaselTMA_SP41_206_X1Y2
BaselTMA_SP41_114_X13Y4_671,BaselTMA_SP41_114_X13Y4
BaselTMA_SP41_166_X15Y4_1241,BaselTMA_SP41_166_X15Y4
BaselTMA_SP41_126_X14Y7_112,BaselTMA_SP41_126_X14Y7
BaselTMA_SP41_101_X10Y8_226,BaselTMA_SP41_101_X10Y8
BaselTMA_SP41_112_X5Y8_615,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_206_X1Y2_2288,BaselTMA_SP41_206_X1Y2
BaselTMA_SP41_166_X15Y4_2916,BaselTMA_SP41_166_X15Y4
BaselTMA_SP41_104_X8Y4_175_246,BaselTMA_SP41_104_X8Y4_175
BaselTMA_SP41_112_X5Y8_2145,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_206_X1Y2_128,BaselTMA_SP41_206_X1Y2
BaselTMA_SP41_186_X5Y4_2946,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_18_X13Y5_680,BaselTMA_SP41_18_X13Y5
BaselTMA_SP41_106_X2Y9_1501,BaselTMA_SP41_106_X2Y9
BaselTMA_SP41_203_X8Y8_648,BaselTMA_SP41_203_X8Y8
BaselTMA_SP41_196_X5Y7_5,BaselTMA_SP41_196_X5Y7
BaselTMA_SP41_191_X15Y7_443,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_133_X3Y6_1107,BaselTMA_SP41_133_X3Y6
BaselTMA_SP41_186_X6Y4_1488,BaselTMA_SP41_186_X6Y4
BaselTMA_SP41_11_X13Y7_3785,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_196_X5Y7_1211,BaselTMA_SP41_196_X5Y7
BaselTMA_SP41_11_X13Y7_3431,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_135_X8Y5_1175,BaselTMA_SP41_135_X8Y5
BaselTMA_SP41_206_X2Y2_1204,BaselTMA_SP41_206_X2Y2
BaselTMA_SP41_191_X15Y7_1496,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_11_X13Y7_873,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_141_X11Y2_2652,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_186_X5Y4_844,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_159_X12Y4_1803,BaselTMA_SP41_159_X12Y4
BaselTMA_SP41_106_X2Y9_2253,BaselTMA_SP41_106_X2Y9
BaselTMA_SP41_186_X5Y4_279,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_206_X1Y2_379,BaselTMA_SP41_206_X1Y2
BaselTMA_SP41_153_X7Y5_962,BaselTMA_SP41_153_X7Y5
BaselTMA_SP41_187_X3Y2_114,BaselTMA_SP41_187_X3Y2
BaselTMA_SP41_18_X13Y5_1727,BaselTMA_SP41_18_X13Y5
BaselTMA_SP41_191_X15Y7_3717,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_166_X15Y4_1999,BaselTMA_SP41_166_X15Y4
BaselTMA_SP41_117_X13Y3_3879,BaselTMA_SP41_117_X13Y3
BaselTMA_SP41_186_X6Y4_214,BaselTMA_SP41_186_X6Y4
BaselTMA_SP41_133_X3Y6_58,BaselTMA_SP41_133_X3Y6
BaselTMA_SP41_191_X15Y7_3001,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_141_X11Y2_2802,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_211_X4Y6_2162,BaselTMA_SP41_211_X4Y6
BaselTMA_SP41_135_X8Y5_3108,BaselTMA_SP41_135_X8Y5
BaselTMA_SP41_14_X1Y8_975,BaselTMA_SP41_14_X1Y8
BaselTMA_SP41_100_X15Y5_1640,BaselTMA_SP41_100_X15Y5
BaselTMA_SP41_101_X10Y8_2893,BaselTMA_SP41_101_X10Y8
BaselTMA_SP41_206_X1Y2_20,BaselTMA_SP41_206_X1Y2
BaselTMA_SP41_141_X12Y2_248,BaselTMA_SP41_141_X12Y2
BaselTMA_SP41_134_X3Y8_1701,BaselTMA_SP41_134_X3Y8
BaselTMA_SP41_104_X8Y4_233_253,BaselTMA_SP41_104_X8Y4_233
BaselTMA_SP41_134_X3Y8_1127,BaselTMA_SP41_134_X3Y8
BaselTMA_SP41_126_X14Y7_2879,BaselTMA_SP41_126_X14Y7
BaselTMA_SP41_133_X3Y6_2521,BaselTMA_SP41_133_X3Y6
BaselTMA_SP41_101_X10Y8_2613,BaselTMA_SP41_101_X10Y8
BaselTMA_SP41_14_X1Y8_2566,BaselTMA_SP41_14_X1Y8
BaselTMA_SP41_141_X11Y2_761,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_101_X10Y8_795,BaselTMA_SP41_101_X10Y8
BaselTMA_SP41_117_X13Y3_1644,BaselTMA_SP41_117_X13Y3
BaselTMA_SP41_117_X13Y3_2598,BaselTMA_SP41_117_X13Y3
BaselTMA_SP41_126_X14Y7_224,BaselTMA_SP41_126_X14Y7
BaselTMA_SP41_126_X14Y7_2855,BaselTMA_SP41_126_X14Y7
BaselTMA_SP41_129_X7Y8_511,BaselTMA_SP41_129_X7Y8
BaselTMA_SP41_14_X1Y8_3120,BaselTMA_SP41_14_X1Y8
BaselTMA_SP41_204_X16Y4_238_648,BaselTMA_SP41_204_X16Y4_238
BaselTMA_SP41_211_X4Y6_109,BaselTMA_SP41_211_X4Y6
BaselTMA_SP41_135_X8Y5_773,BaselTMA_SP41_135_X8Y5
BaselTMA_SP41_191_X15Y7_3761,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_191_X15Y7_4198,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_206_X1Y2_1944,BaselTMA_SP41_206_X1Y2
BaselTMA_SP41_186_X5Y4_4221,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_191_X15Y7_4299,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_186_X6Y4_1537,BaselTMA_SP41_186_X6Y4
BaselTMA_SP41_114_X13Y4_841,BaselTMA_SP41_114_X13Y4
BaselTMA_SP41_106_X2Y9_165,BaselTMA_SP41_106_X2Y9
BaselTMA_SP41_186_X5Y4_849,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_203_X8Y8_2243,BaselTMA_SP41_203_X8Y8
BaselTMA_SP41_206_X1Y2_344,BaselTMA_SP41_206_X1Y2
BaselTMA_SP41_14_X1Y8_1645,BaselTMA_SP41_14_X1Y8
BaselTMA_SP41_126_X14Y7_1077,BaselTMA_SP41_126_X14Y7
BaselTMA_SP41_100_X15Y5_3266,BaselTMA_SP41_100_X15Y5
BaselTMA_SP41_165_X5Y6_1639,BaselTMA_SP41_165_X5Y6
BaselTMA_SP41_191_X15Y7_1824,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_141_X11Y2_4104,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_126_X14Y7_2054,BaselTMA_SP41_126_X14Y7
BaselTMA_SP41_112_X5Y8_2696,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_133_X3Y6_3181,BaselTMA_SP41_133_X3Y6
BaselTMA_SP41_186_X5Y4_3733,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_14_X1Y8_1421,BaselTMA_SP41_14_X1Y8
BaselTMA_SP41_112_X5Y8_741,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_211_X4Y6_257,BaselTMA_SP41_211_X4Y6
BaselTMA_SP41_112_X5Y8_2727,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_104_X8Y4_175_488,BaselTMA_SP41_104_X8Y4_175
BaselTMA_SP41_141_X11Y2_3673,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_186_X5Y4_3562,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_134_X3Y8_228,BaselTMA_SP41_134_X3Y8
BaselTMA_SP41_141_X11Y2_2481,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_104_X8Y4_175_497,BaselTMA_SP41_104_X8Y4_175
BaselTMA_SP41_18_X13Y5_1660,BaselTMA_SP41_18_X13Y5
BaselTMA_SP41_203_X8Y8_57,BaselTMA_SP41_203_X8Y8
BaselTMA_SP41_129_X7Y8_401,BaselTMA_SP41_129_X7Y8
BaselTMA_SP41_133_X3Y6_2674,BaselTMA_SP41_133_X3Y6
BaselTMA_SP41_133_X3Y6_2956,BaselTMA_SP41_133_X3Y6
BaselTMA_SP41_186_X5Y4_3556,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_196_X5Y7_512,BaselTMA_SP41_196_X5Y7
BaselTMA_SP41_141_X11Y2_1520,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_14_X1Y8_2488,BaselTMA_SP41_14_X1Y8
BaselTMA_SP41_117_X13Y3_1040,BaselTMA_SP41_117_X13Y3
BaselTMA_SP41_134_X3Y8_1570,BaselTMA_SP41_134_X3Y8
BaselTMA_SP41_203_X8Y8_1150,BaselTMA_SP41_203_X8Y8
BaselTMA_SP41_112_X5Y8_110,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_186_X5Y4_2469,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_159_X12Y4_1283,BaselTMA_SP41_159_X12Y4
BaselTMA_SP41_11_X13Y7_4454,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_117_X13Y3_4026,BaselTMA_SP41_117_X13Y3
BaselTMA_SP41_106_X2Y9_780,BaselTMA_SP41_106_X2Y9
BaselTMA_SP41_203_X8Y8_1304,BaselTMA_SP41_203_X8Y8
BaselTMA_SP41_117_X13Y3_92,BaselTMA_SP41_117_X13Y3
BaselTMA_SP41_112_X5Y8_2391,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_133_X3Y6_1106,BaselTMA_SP41_133_X3Y6
BaselTMA_SP41_186_X5Y4_2255,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_104_X8Y4_233_917,BaselTMA_SP41_104_X8Y4_233
BaselTMA_SP41_129_X7Y8_1307,BaselTMA_SP41_129_X7Y8
BaselTMA_SP41_126_X14Y7_713,BaselTMA_SP41_126_X14Y7
BaselTMA_SP41_141_X11Y2_1585,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_112_X5Y8_1520,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_166_X15Y4_1780,BaselTMA_SP41_166_X15Y4
BaselTMA_SP41_11_X13Y7_3135,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_134_X3Y8_2046,BaselTMA_SP41_134_X3Y8
BaselTMA_SP41_126_X14Y7_1571,BaselTMA_SP41_126_X14Y7
BaselTMA_SP41_11_X13Y7_2948,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_11_X13Y7_2506,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_166_X15Y4_2567,BaselTMA_SP41_166_X15Y4
BaselTMA_SP41_133_X3Y6_1873,BaselTMA_SP41_133_X3Y6
BaselTMA_SP41_141_X11Y2_379,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_135_X8Y5_2854,BaselTMA_SP41_135_X8Y5
BaselTMA_SP41_11_X13Y7_2017,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_14_X1Y8_252,BaselTMA_SP41_14_X1Y8
BaselTMA_SP41_159_X12Y4_2238,BaselTMA_SP41_159_X12Y4
BaselTMA_SP41_129_X7Y8_872,BaselTMA_SP41_129_X7Y8
BaselTMA_SP41_203_X8Y8_863,BaselTMA_SP41_203_X8Y8
BaselTMA_SP41_206_X1Y2_800,BaselTMA_SP41_206_X1Y2
BaselTMA_SP41_114_X13Y4_2666,BaselTMA_SP41_114_X13Y4
BaselTMA_SP41_11_X13Y7_238,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_186_X5Y4_2321,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_135_X8Y5_2839,BaselTMA_SP41_135_X8Y5
BaselTMA_SP41_141_X12Y2_391,BaselTMA_SP41_141_X12Y2
BaselTMA_SP41_101_X10Y8_279,BaselTMA_SP41_101_X10Y8
BaselTMA_SP41_165_X5Y6_1459,BaselTMA_SP41_165_X5Y6
BaselTMA_SP41_106_X2Y9_951,BaselTMA_SP41_106_X2Y9
BaselTMA_SP41_100_X15Y5_3496,BaselTMA_SP41_100_X15Y5
BaselTMA_SP41_141_X11Y2_281,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_141_X11Y2_5581,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_186_X6Y4_1261,BaselTMA_SP41_186_X6Y4
BaselTMA_SP41_186_X6Y4_222,BaselTMA_SP41_186_X6Y4
BaselTMA_SP41_191_X15Y7_3891,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_191_X15Y7_3539,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_177_X16Y5_552,BaselTMA_SP41_177_X16Y5
BaselTMA_SP41_159_X12Y4_351,BaselTMA_SP41_159_X12Y4
BaselTMA_SP41_166_X15Y4_1920,BaselTMA_SP41_166_X15Y4
BaselTMA_SP41_141_X11Y2_2714,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_134_X3Y8_222,BaselTMA_SP41_134_X3Y8
BaselTMA_SP41_100_X15Y5_1641,BaselTMA_SP41_100_X15Y5
BaselTMA_SP41_186_X6Y4_142,BaselTMA_SP41_186_X6Y4
BaselTMA_SP41_186_X6Y4_1782,BaselTMA_SP41_186_X6Y4
BaselTMA_SP41_112_X5Y8_591,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_129_X7Y8_230,BaselTMA_SP41_129_X7Y8
BaselTMA_SP41_112_X5Y8_1740,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_129_X7Y8_11,BaselTMA_SP41_129_X7Y8
BaselTMA_SP41_191_X15Y7_2906,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_196_X5Y7_184,BaselTMA_SP41_196_X5Y7
BaselTMA_SP41_159_X12Y4_376,BaselTMA_SP41_159_X12Y4
BaselTMA_SP41_211_X4Y6_927,BaselTMA_SP41_211_X4Y6
BaselTMA_SP41_11_X13Y7_723,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_104_X8Y4_233_430,BaselTMA_SP41_104_X8Y4_233
BaselTMA_SP41_165_X5Y6_1595,BaselTMA_SP41_165_X5Y6
BaselTMA_SP41_126_X14Y7_1326,BaselTMA_SP41_126_X14Y7
BaselTMA_SP41_186_X5Y4_4181,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_104_X8Y4_233_1942,BaselTMA_SP41_104_X8Y4_233
BaselTMA_SP41_101_X10Y8_612,BaselTMA_SP41_101_X10Y8
BaselTMA_SP41_153_X7Y5_1168,BaselTMA_SP41_153_X7Y5
BaselTMA_SP41_100_X15Y5_858,BaselTMA_SP41_100_X15Y5
BaselTMA_SP41_135_X8Y5_67,BaselTMA_SP41_135_X8Y5
BaselTMA_SP41_203_X8Y8_1061,BaselTMA_SP41_203_X8Y8
BaselTMA_SP41_186_X5Y4_1873,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_203_X8Y8_1043,BaselTMA_SP41_203_X8Y8
BaselTMA_SP41_186_X6Y4_953,BaselTMA_SP41_186_X6Y4
BaselTMA_SP41_141_X11Y2_1008,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_100_X15Y5_2179,BaselTMA_SP41_100_X15Y5
BaselTMA_SP41_186_X5Y4_1087,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_191_X15Y7_4171,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_117_X13Y3_3338,BaselTMA_SP41_117_X13Y3
BaselTMA_SP41_100_X15Y5_288,BaselTMA_SP41_100_X15Y5
BaselTMA_SP41_114_X13Y4_1896,BaselTMA_SP41_114_X13Y4
BaselTMA_SP41_186_X5Y4_3142,BaselTMA_SP41_186_X5Y4
BaselTMA_SP41_112_X5Y8_323,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_14_X1Y8_1347,BaselTMA_SP41_14_X1Y8
BaselTMA_SP41_112_X5Y8_1469,BaselTMA_SP41_112_X5Y8
BaselTMA_SP41_206_X1Y2_3057,BaselTMA_SP41_206_X1Y2
BaselTMA_SP41_18_X13Y5_1719,BaselTMA_SP41_18_X13Y5
BaselTMA_SP41_100_X15Y5_2431,BaselTMA_SP41_100_X15Y5
BaselTMA_SP41_133_X3Y6_1270,BaselTMA_SP41_133_X3Y6
BaselTMA_SP41_14_X1Y8_1168,BaselTMA_SP41_14_X1Y8
BaselTMA_SP41_206_X1Y2_744,BaselTMA_SP41_206_X1Y2
BaselTMA_SP41_206_X1Y2_1436,BaselTMA_SP41_206_X1Y2
BaselTMA_SP41_191_X15Y7_1723,BaselTMA_SP41_191_X15Y7
BaselTMA_SP41_18_X13Y5_1132,BaselTMA_SP41_18_X13Y5
BaselTMA_SP41_106_X2Y9_1583,BaselTMA_SP41_106_X2Y9
BaselTMA_SP41_129_X7Y8_1163,BaselTMA_SP41_129_X7Y8
BaselTMA_SP41_141_X11Y2_1416,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_11_X13Y7_678,BaselTMA_SP41_11_X13Y7
BaselTMA_SP41_141_X11Y2_5138,BaselTMA_SP41_141_X11Y2
BaselTMA_SP41_112_X5Y8_1921,BaselTMA_SP41_112_X5Y8
